trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
378,True,"{'a': 0, 'e': 0}",20,0,30.460078729708375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
379,True,"{'a': 0, 'e': 0}",20,0,-43.40118793259957,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
380,True,"{'a': 0, 'e': 0}",20,6,17.984175611289015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,True,"{'a': 0, 'e': 0}",20,0,-31.416196721046305,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
382,True,"{'a': 0, 'e': 0}",20,13,13.12277837109129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,True,"{'a': 0, 'e': 0}",30,8,31.569829697475654,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,True,"{'a': 0, 'e': 0}",30,23,13.661968936335324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,True,"{'a': 0, 'e': 0}",20,0,21.322518143223586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,True,"{'a': 0, 'e': 0}",20,0,19.4816703873829,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
387,True,"{'a': 0, 'e': 0}",35,18,31.814475978482662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,True,"{'a': 0, 'e': 0}",25,14,20.25742946826703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,True,"{'a': 0, 'e': 0}",25,14,18.45847991989361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,True,"{'a': 0, 'e': 0}",30,21,19.4728156512068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,True,"{'a': 0, 'e': 0}",20,0,32.162661575673255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,True,"{'a': 0, 'e': 0}",20,11,-6.008261148965898,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
393,True,"{'a': 0, 'e': 0}",30,0,38.94747410256164,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,True,"{'a': 0, 'e': 0}",25,4,26.44010683229401,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,True,"{'a': 0, 'e': 0}",25,7,30.10963841571747,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,True,"{'a': 0, 'e': 0}",20,0,16.639456996131987,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
397,True,"{'a': 0, 'e': 0}",20,15,9.560119427645011,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,True,"{'a': 0, 'e': 0}",20,11,15.653458289941746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,True,"{'a': 0, 'e': 0}",25,0,25.14425577352735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,True,"{'a': 0, 'e': 0}",20,0,22.710082269835585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
401,True,"{'a': 0, 'e': 0}",30,12,32.32055446879154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,True,"{'a': 0, 'e': 0}",20,0,22.77398812994108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
403,True,"{'a': 0, 'e': 0}",20,9,20.382893013939803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,True,"{'a': 0, 'e': 0}",30,19,-2.4832537299653437,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
405,True,"{'a': 0, 'e': 0}",25,11,20.566637555091106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,True,"{'a': 0, 'e': 0}",25,1,13.950478553428772,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
407,True,"{'a': 0, 'e': 0}",35,24,23.316048764898188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,True,"{'a': 0, 'e': 0}",25,13,18.46153856126275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,True,"{'a': 0, 'e': 0}",30,9,39.25799396899049,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,True,"{'a': 0, 'e': 0}",20,12,15.51900779763609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,True,"{'a': 0, 'e': 0}",30,16,24.137835546460217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,True,"{'a': 0, 'e': 0}",20,0,24.81760489550553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,True,"{'a': 0, 'e': 0}",35,15,39.42187796874458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,True,"{'a': 0, 'e': 0}",30,20,21.132694168319425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,True,"{'a': 0, 'e': 0}",20,0,25.912957735266573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,True,"{'a': 0, 'e': 0}",20,0,-16.311009095692953,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
417,True,"{'a': 0, 'e': 0}",20,11,19.229473170365168,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,True,"{'a': 0, 'e': 0}",20,6,3.8381690377908857,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
419,True,"{'a': 0, 'e': 0}",30,0,43.09975234797786,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,True,"{'a': 0, 'e': 0}",25,3,10.207533446226787,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
421,True,"{'a': 0, 'e': 0}",30,21,16.673740179835256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,True,"{'a': 0, 'e': 0}",20,0,24.534629171289264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
423,True,"{'a': 0, 'e': 0}",20,0,29.568351340929397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
424,True,"{'a': 0, 'e': 0}",25,0,33.11466885953297,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,True,"{'a': 0, 'e': 0}",20,0,22.20673026359771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
426,True,"{'a': 0, 'e': 0}",20,2,26.180341885980102,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,True,"{'a': 0, 'e': 0}",30,0,47.17172343494997,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,True,"{'a': 0, 'e': 0}",25,0,28.41337229741506,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
429,True,"{'a': 0, 'e': 0}",20,0,17.169472312343615,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
430,True,"{'a': 0, 'e': 0}",30,0,34.914495141428695,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,True,"{'a': 0, 'e': 0}",30,8,-1.1000917814693427,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
432,True,"{'a': 0, 'e': 0}",25,2,20.294055254942563,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,True,"{'a': 0, 'e': 0}",20,4,29.90456137360623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,True,"{'a': 0, 'e': 0}",30,18,21.804953403348605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,True,"{'a': 0, 'e': 0}",20,0,-80.55596077135728,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
436,True,"{'a': 0, 'e': 0}",25,6,25.401529780228177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,True,"{'a': 0, 'e': 0}",25,0,13.723733699488886,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
438,True,"{'a': 0, 'e': 0}",25,0,-7.751106590792329,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
439,True,"{'a': 0, 'e': 0}",20,2,22.880599164533194,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,True,"{'a': 0, 'e': 0}",35,12,39.813795521959086,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,True,"{'a': 0, 'e': 0}",25,0,33.88333144291592,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
442,True,"{'a': 0, 'e': 0}",30,16,25.24338639541234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,True,"{'a': 0, 'e': 0}",25,0,37.0830747650641,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,True,"{'a': 0, 'e': 0}",25,20,7.935982771305214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,True,"{'a': 0, 'e': 0}",20,5,6.898461355789092,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
446,True,"{'a': 0, 'e': 0}",25,0,20.06499377144333,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
447,True,"{'a': 0, 'e': 0}",20,0,8.25505071147451,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
448,True,"{'a': 0, 'e': 0}",30,3,45.42377945380743,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,True,"{'a': 0, 'e': 0}",20,0,34.53836825278647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,True,"{'a': 0, 'e': 0}",20,0,27.96089021900694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,True,"{'a': 0, 'e': 0}",20,0,23.052687665931302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
452,True,"{'a': 0, 'e': 0}",20,7,18.937511033655912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,True,"{'a': 0, 'e': 0}",25,5,38.35153559226903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,True,"{'a': 0, 'e': 0}",25,5,-21.35538643921746,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
455,True,"{'a': 0, 'e': 0}",30,18,22.51248825582575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,True,"{'a': 0, 'e': 0}",25,11,22.341406102873293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,True,"{'a': 0, 'e': 0}",25,8,27.814201068382243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,True,"{'a': 0, 'e': 0}",30,11,28.829524231343875,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,True,"{'a': 0, 'e': 0}",20,0,25.54904892514354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
460,True,"{'a': 0, 'e': 0}",30,13,-0.2581168766899993,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
461,True,"{'a': 0, 'e': 0}",25,5,30.798518737240183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,True,"{'a': 0, 'e': 0}",20,11,17.40421056953311,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,True,"{'a': 0, 'e': 0}",25,13,24.95704383984611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,True,"{'a': 0, 'e': 0}",20,0,24.893667268106213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,True,"{'a': 0, 'e': 0}",30,19,20.587276613355442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,True,"{'a': 0, 'e': 0}",30,20,19.874075817626135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,True,"{'a': 0, 'e': 0}",20,0,22.996649414347637,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,True,"{'a': 0, 'e': 0}",25,7,5.94059933478868,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
469,True,"{'a': 0, 'e': 0}",20,0,28.020147489930682,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,True,"{'a': 0, 'e': 0}",20,1,27.119376760110814,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,True,"{'a': 0, 'e': 0}",25,9,27.48021867871897,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,True,"{'a': 0, 'e': 0}",20,11,14.391276876380187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,True,"{'a': 0, 'e': 0}",25,11,16.387243752010864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,True,"{'a': 0, 'e': 0}",20,13,13.270448658019639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,True,"{'a': 0, 'e': 0}",30,22,17.697403409371965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,True,"{'a': 0, 'e': 0}",20,4,23.24203042687138,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,True,"{'a': 0, 'e': 0}",20,10,-4.503758927524141,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
478,True,"{'a': 0, 'e': 0}",25,0,-4.632782660451932,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
479,True,"{'a': 0, 'e': 0}",25,15,20.237403676156628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,True,"{'a': 0, 'e': 0}",25,12,24.1900465550006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,True,"{'a': 0, 'e': 0}",20,0,26.899695477797895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,True,"{'a': 0, 'e': 0}",20,0,27.25879546376904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,True,"{'a': 0, 'e': 0}",25,3,30.974848761250783,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,True,"{'a': 0, 'e': 0}",20,0,30.25946434651837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,True,"{'a': 0, 'e': 0}",25,0,33.44023325335334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
486,True,"{'a': 0, 'e': 0}",25,0,36.70338989860903,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,True,"{'a': 0, 'e': 0}",20,0,4.088979970429298,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
488,True,"{'a': 0, 'e': 0}",20,3,25.209581784669535,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,True,"{'a': 0, 'e': 0}",30,0,45.44943305781706,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,True,"{'a': 0, 'e': 0}",20,0,-15.30301654002888,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
491,True,"{'a': 0, 'e': 0}",20,3,24.480697264890807,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,True,"{'a': 0, 'e': 0}",20,0,30.581353838322077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,True,"{'a': 0, 'e': 0}",20,4,30.362898297575494,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,True,"{'a': 0, 'e': 0}",30,12,29.64628606489874,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,True,"{'a': 0, 'e': 0}",20,8,23.04071841753634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,True,"{'a': 0, 'e': 0}",20,0,9.435750010018916,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
497,True,"{'a': 0, 'e': 0}",30,10,-14.801536902728365,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
498,True,"{'a': 0, 'e': 0}",30,0,35.46094144038676,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
499,True,"{'a': 0, 'e': 0}",20,1,30.459967501451725,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,True,"{'a': 0, 'e': 0}",25,15,20.021070750542115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
